molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL174366,O=C(NO)c1cc(O)c(O)c(O)c1,active,185.135,-0.07759999999999995,5.0,5.0,6.301029995663981
CHEMBL174366,O=C(NO)c1cc(O)c(O)c(O)c1,intermediate,185.135,-0.07759999999999995,5.0,5.0,5.795880017344075
CHEMBL128729,COc1cc(/C=C/C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive,326.348,3.4107000000000025,2.0,5.0,4.430000034012231
CHEMBL129510,O=C(/C=C/c1ccc(O)c(O)c1)c1ccccc1,intermediate,240.258,2.993900000000002,2.0,3.0,5.639999555020352
CHEMBL126625,O=C1/C(=C/c2ccc(O)c(O)c2)Cc2ccccc21,inactive,252.26899999999998,2.9202000000000012,2.0,3.0,4.070000019492821
CHEMBL17347,CCOC(=O)/C=C/c1ccc(O)c(O)c1,inactive,208.213,1.6741,2.0,4.0,4.0
CHEMBL131689,O=C(OCCc1ccccc1)c1ccc2cc(O)c(O)cc2c1,inactive,308.333,3.6505000000000027,2.0,4.0,4.169999984192581
CHEMBL168284,COOC(=O)c1cc2ccc(O)c(O)c2cn1,inactive,235.195,1.3641999999999996,2.0,6.0,4.849999859991125
CHEMBL132058,O=C(/C=C/c1ccc(O)c(O)c1O)OCCc1ccccc1,intermediate,300.30999999999995,2.6025,3.0,5.0,5.700000503883016
CHEMBL175266,Cc1c2cc(O)c(=O)cc-2oc2cc(O)c(O)cc12,intermediate,258.229,2.3230200000000005,3.0,5.0,5.958607314841775
CHEMBL175266,Cc1c2cc(O)c(=O)cc-2oc2cc(O)c(O)cc12,intermediate,258.229,2.3230200000000005,3.0,5.0,5.823908740944319
CHEMBL175266,Cc1c2cc(O)c(=O)cc-2oc2cc(O)c(O)cc12,intermediate,258.229,2.3230200000000005,3.0,5.0,5.958607314841775
CHEMBL175266,Cc1c2cc(O)c(=O)cc-2oc2cc(O)c(O)cc12,active,258.229,2.3230200000000005,3.0,5.0,6.045757490560675
CHEMBL170850,COOC(=O)c1cc2cc(O)c(O)cc2cn1,inactive,235.195,1.3641999999999994,2.0,6.0,4.0
CHEMBL177021,COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)cc(O)c(C=O)c1O2,intermediate,372.3290000000001,2.9470600000000013,2.0,8.0,5.267606240177032
CHEMBL177021,COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)cc(O)c(C=O)c1O2,intermediate,372.3290000000001,2.9470600000000013,2.0,8.0,5.356547323513812
CHEMBL177021,COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)cc(O)c(C=O)c1O2,inactive,372.3290000000001,2.9470600000000013,2.0,8.0,4.585026652029182
CHEMBL172018,CC(=O)C1=C(NNC(=O)c2ccccn2)[C@@]2(C)C(=CC1=O)Oc1c(C(C)=O)c(O)c(C)c(O)c12,inactive,463.4460000000003,1.8982199999999998,4.0,9.0,4.136677139879544
CHEMBL172018,CC(=O)C1=C(NNC(=O)c2ccccn2)[C@@]2(C)C(=CC1=O)Oc1c(C(C)=O)c(O)c(C)c(O)c12,inactive,463.4460000000003,1.8982199999999998,4.0,9.0,4.216096420727265
CHEMBL172018,CC(=O)C1=C(NNC(=O)c2ccccn2)[C@@]2(C)C(=CC1=O)Oc1c(C(C)=O)c(O)c(C)c(O)c12,inactive,463.4460000000003,1.8982199999999998,4.0,9.0,4.314258261397736
CHEMBL172018,CC(=O)C1=C(NNC(=O)c2ccccn2)[C@@]2(C)C(=CC1=O)Oc1c(C(C)=O)c(O)c(C)c(O)c12,inactive,463.4460000000003,1.8982199999999998,4.0,9.0,4.259637310505756
CHEMBL172018,CC(=O)C1=C(NNC(=O)c2ccccn2)[C@@]2(C)C(=CC1=O)Oc1c(C(C)=O)c(O)c(C)c(O)c12,inactive,463.4460000000003,1.8982199999999998,4.0,9.0,4.4089353929735005
CHEMBL171896,CCCCCc1cc2cc(O)cc(Oc3c(O)cc(O)c(C(=O)O)c3CCCCC)c2c(=O)o1,inactive,470.51800000000037,5.865700000000007,4.0,7.0,4.282329496997738
CHEMBL171896,CCCCCc1cc2cc(O)cc(Oc3c(O)cc(O)c(C(=O)O)c3CCCCC)c2c(=O)o1,inactive,470.51800000000037,5.865700000000007,4.0,7.0,4.34008379993015
CHEMBL171896,CCCCCc1cc2cc(O)cc(Oc3c(O)cc(O)c(C(=O)O)c3CCCCC)c2c(=O)o1,inactive,470.51800000000037,5.865700000000007,4.0,7.0,4.455931955649724
CHEMBL131749,O=C(/C=C/c1cc(O)c(O)cc1O)OCCc1ccccc1,inactive,300.31,2.602500000000001,3.0,5.0,4.259999979340046
CHEMBL284616,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,inactive,354.31100000000004,-0.6459000000000001,6.0,8.0,4.056505484093897
CHEMBL284616,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,inactive,354.31100000000004,-0.6459000000000001,6.0,8.0,4.235077015350112
CHEMBL284616,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,inactive,354.31100000000004,-0.6459000000000001,6.0,8.0,4.33913452199613
CHEMBL284616,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,inactive,354.31100000000004,-0.6459000000000001,6.0,8.0,4.504455662453552
CHEMBL173117,O=[N+]([O-])c1cc(Cc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,inactive,380.2250000000001,2.321400000000001,2.0,10.0,4.303643611266668
CHEMBL173117,O=[N+]([O-])c1cc(Cc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,inactive,380.2250000000001,2.321400000000001,2.0,10.0,4.209011524911184
CHEMBL173117,O=[N+]([O-])c1cc(Cc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,inactive,380.2250000000001,2.321400000000001,2.0,10.0,4.357535479757878
CHEMBL173117,O=[N+]([O-])c1cc(Cc2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,inactive,380.2250000000001,2.321400000000001,2.0,10.0,4.392544976785332
CHEMBL133492,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccc2ccccc2c1,inactive,334.37100000000004,4.050100000000003,2.0,4.0,4.360000032076103
CHEMBL366410,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c(O)c(C(=O)O)c(C)c1O2,intermediate,358.30200000000013,2.8586600000000004,3.0,7.0,5.337242168318426
CHEMBL366410,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c(O)c(C(=O)O)c(C)c1O2,intermediate,358.30200000000013,2.8586600000000004,3.0,7.0,5.187086643357144
CHEMBL366410,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c(O)c(C(=O)O)c(C)c1O2,inactive,358.30200000000013,2.8586600000000004,3.0,7.0,4.474955192963154
CHEMBL368859,O=C1C(O)=C(c2ccccc2)C12CSC1(CS2)C(=O)C(O)=C1c1ccccc1,inactive,408.5000000000001,4.048000000000003,2.0,6.0,3.8810742471742232
CHEMBL368859,O=C1C(O)=C(c2ccccc2)C12CSC1(CS2)C(=O)C(O)=C1c1ccccc1,inactive,408.5000000000001,4.048000000000003,2.0,6.0,4.221848749616356
CHEMBL368859,O=C1C(O)=C(c2ccccc2)C12CSC1(CS2)C(=O)C(O)=C1c1ccccc1,inactive,408.5000000000001,4.048000000000003,2.0,6.0,3.7642191296724397
CHEMBL368859,O=C1C(O)=C(c2ccccc2)C12CSC1(CS2)C(=O)C(O)=C1c1ccccc1,inactive,408.5000000000001,4.048000000000003,2.0,6.0,4.261219441515631
CHEMBL173395,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C=O)c2O)c(C)c1O,inactive,374.34500000000014,2.546960000000001,3.0,8.0,4.214670164989233
CHEMBL173395,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C=O)c2O)c(C)c1O,inactive,374.34500000000014,2.546960000000001,3.0,8.0,4.204815410317576
CHEMBL173395,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C=O)c2O)c(C)c1O,inactive,374.34500000000014,2.546960000000001,3.0,8.0,4.443697499232712
CHEMBL173395,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C=O)c2O)c(C)c1O,inactive,374.34500000000014,2.546960000000001,3.0,8.0,4.356547323513812
CHEMBL173395,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(C=O)c2O)c(C)c1O,inactive,374.34500000000014,2.546960000000001,3.0,8.0,3.8927900303521317
CHEMBL296582,O=C(NCc1ccccc1)c1cc2cc(O)c(O)cc2cn1,inactive,294.31,2.5760000000000014,3.0,4.0,4.0
CHEMBL48436,O=C(NCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,inactive,294.31,2.5760000000000014,3.0,4.0,4.119999985703918
CHEMBL176570,COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C=O)c1O2,inactive,358.3020000000001,2.8532400000000013,2.0,7.0,4.769551078621726
CHEMBL176570,COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C=O)c1O2,inactive,358.3020000000001,2.8532400000000013,2.0,7.0,4.82102305270683
CHEMBL176570,COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C=O)c1O2,intermediate,358.3020000000001,2.8532400000000013,2.0,7.0,5.275724130399211
CHEMBL176570,COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C=O)c1O2,inactive,358.3020000000001,2.8532400000000013,2.0,7.0,4.910094888560602
CHEMBL367881,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@@]2(C)C1=O,inactive,344.3190000000001,2.12662,3.0,7.0,3.8982529260536336
CHEMBL367881,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@@]2(C)C1=O,inactive,344.3190000000001,2.12662,3.0,7.0,3.9076303003708794
CHEMBL367881,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@@]2(C)C1=O,inactive,344.3190000000001,2.12662,3.0,7.0,3.876148359032914
CHEMBL341135,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1,intermediate,256.257,2.6995000000000013,3.0,4.0,5.889999848866887
CHEMBL113891,Cc1cc(C(c2cc(C)c(O)c(C(=O)O)c2)c2cc(C)c(O)c(C(=O)O)c2)cc(C(=O)O)c1O,inactive,466.44200000000023,4.003460000000003,6.0,6.0,4.690369832574101
CHEMBL113891,Cc1cc(C(c2cc(C)c(O)c(C(=O)O)c2)c2cc(C)c(O)c(C(=O)O)c2)cc(C(=O)O)c1O,inactive,466.44200000000023,4.003460000000003,6.0,6.0,4.6307841425898575
CHEMBL113891,Cc1cc(C(c2cc(C)c(O)c(C(=O)O)c2)c2cc(C)c(O)c(C(=O)O)c2)cc(C(=O)O)c1O,inactive,466.44200000000023,4.003460000000003,6.0,6.0,4.777283528852417
CHEMBL113891,Cc1cc(C(c2cc(C)c(O)c(C(=O)O)c2)c2cc(C)c(O)c(C(=O)O)c2)cc(C(=O)O)c1O,inactive,466.44200000000023,4.003460000000003,6.0,6.0,4.6307841425898575
CHEMBL355757,Cc1ncc(COP(=O)(O)O)c(C2NC(C(=O)O)CS2)c1O,inactive,350.2890000000001,0.49311999999999984,5.0,7.0,4.037630664329979
CHEMBL355757,Cc1ncc(COP(=O)(O)O)c(C2NC(C(=O)O)CS2)c1O,inactive,350.2890000000001,0.49311999999999984,5.0,7.0,4.124360062995832
CHEMBL355757,Cc1ncc(COP(=O)(O)O)c(C2NC(C(=O)O)CS2)c1O,inactive,350.2890000000001,0.49311999999999984,5.0,7.0,4.029653123769907
CHEMBL355757,Cc1ncc(COP(=O)(O)O)c(C2NC(C(=O)O)CS2)c1O,inactive,350.2890000000001,0.49311999999999984,5.0,7.0,4.498940737782249
CHEMBL105350,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,inactive,308.333,3.3527000000000022,2.0,4.0,4.0
CHEMBL367553,O=C(O)c1ccc(C(=O)O)c2c(C(=O)O)ccc(C(=O)O)c12,inactive,304.21000000000004,1.6326,4.0,4.0,3.914709421769935
CHEMBL367553,O=C(O)c1ccc(C(=O)O)c2c(C(=O)O)ccc(C(=O)O)c12,inactive,304.21000000000004,1.6326,4.0,4.0,3.7594507517174
CHEMBL367553,O=C(O)c1ccc(C(=O)O)c2c(C(=O)O)ccc(C(=O)O)c12,inactive,304.21000000000004,1.6326,4.0,4.0,3.75448733218585
CHEMBL367553,O=C(O)c1ccc(C(=O)O)c2c(C(=O)O)ccc(C(=O)O)c12,inactive,304.21000000000004,1.6326,4.0,4.0,3.7394516273630205
CHEMBL113835,Cc1cc(Cc2cc(C)c(O)c(C(=O)O)c2)cc(C(=O)O)c1O,inactive,316.309,2.701840000000001,4.0,4.0,4.209011524911184
CHEMBL113835,Cc1cc(Cc2cc(C)c(O)c(C(=O)O)c2)cc(C(=O)O)c1O,inactive,316.309,2.701840000000001,4.0,4.0,4.164309428507575
CHEMBL319244,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,intermediate,284.311,2.8969000000000005,2.0,4.0,5.149999867728904
CHEMBL133491,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1cccc2ccccc12,inactive,334.37100000000004,4.050100000000003,2.0,4.0,4.820000071285178
CHEMBL368123,O=C1OC2C(O)COC2(O)C1(O)Cc1cc(O)c(O)c(Br)c1Br,inactive,456.039,-0.09849999999999981,5.0,8.0,4.189095719331299
CHEMBL368123,O=C1OC2C(O)COC2(O)C1(O)Cc1cc(O)c(O)c(Br)c1Br,inactive,456.039,-0.09849999999999981,5.0,8.0,4.542118103266008
CHEMBL368123,O=C1OC2C(O)COC2(O)C1(O)Cc1cc(O)c(O)c(Br)c1Br,inactive,456.039,-0.09849999999999981,5.0,8.0,4.29929628285498
CHEMBL368123,O=C1OC2C(O)COC2(O)C1(O)Cc1cc(O)c(O)c(Br)c1Br,inactive,456.039,-0.09849999999999981,5.0,8.0,4.614393726401688
CHEMBL366861,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(COC(=O)/C=C/C(=O)O)c(O)c(C(=O)O)c(C)c1O2,intermediate,472.35800000000023,2.23424,4.0,10.0,5.309803919971486
CHEMBL366861,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(COC(=O)/C=C/C(=O)O)c(O)c(C(=O)O)c(C)c1O2,intermediate,472.35800000000023,2.23424,4.0,10.0,5.337242168318426
CHEMBL366861,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(COC(=O)/C=C/C(=O)O)c(O)c(C(=O)O)c(C)c1O2,intermediate,472.35800000000023,2.23424,4.0,10.0,5.136677139879544
CHEMBL276080,O=C1/C(=C/c2ccc(O)c(O)c2)CC/C1=C\c1ccc(O)c(O)c1,active,324.332,3.3389000000000024,4.0,5.0,6.0
CHEMBL17001,COC(=O)/C=C/c1ccc(O)c(O)c1,inactive,194.18599999999998,1.2839999999999998,2.0,4.0,4.0
CHEMBL129134,O=C(/C=C/c1ccc(O)cc1)/C=C/c1ccc(O)cc1,inactive,266.296,3.3935000000000013,2.0,3.0,4.0
CHEMBL353069,COOC(=O)c1ccc2c(O)c(O)ccc2c1,intermediate,234.207,1.9692,2.0,5.0,5.100000128334196
CHEMBL366356,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,active,322.22499999999997,1.1319999999999995,6.0,8.0,6.045757490560675
CHEMBL366356,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,intermediate,322.22499999999997,1.1319999999999995,6.0,8.0,5.823908740944319
CHEMBL366356,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,active,322.22499999999997,1.1319999999999995,6.0,8.0,6.221848749616356
CHEMBL366356,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,active,322.22499999999997,1.1319999999999995,6.0,8.0,6.221848749616356
CHEMBL366356,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,intermediate,322.22499999999997,1.1319999999999995,6.0,8.0,5.657577319177793
CHEMBL337498,O=C(/C=C/c1ccc(F)c(F)c1)OCCc1ccccc1,inactive,288.29299999999995,3.7639000000000022,0.0,2.0,4.0
CHEMBL172545,CC(O)(/C=C/C1CC=CC(=O)O1)C(CC(O)/C=C/C=C/C=C/CO)OP(=O)(O)O,inactive,430.3900000000001,1.0550999999999997,5.0,7.0,4.384049948343599
CHEMBL172545,CC(O)(/C=C/C1CC=CC(=O)O1)C(CC(O)/C=C/C=C/C=C/CO)OP(=O)(O)O,inactive,430.3900000000001,1.0550999999999997,5.0,7.0,3.9292235371565654
CHEMBL172545,CC(O)(/C=C/C1CC=CC(=O)O1)C(CC(O)/C=C/C=C/C=C/CO)OP(=O)(O)O,inactive,430.3900000000001,1.0550999999999997,5.0,7.0,4.892790030352131
CHEMBL172545,CC(O)(/C=C/C1CC=CC(=O)O1)C(CC(O)/C=C/C=C/C=C/CO)OP(=O)(O)O,inactive,430.3900000000001,1.0550999999999997,5.0,7.0,4.278189384787454
CHEMBL368805,O=C(c1ccc(O)cc1O)C1C(c2ccc(O)cc2)OC(c2ccc(O)cc2)C1C(=O)c1ccc(O)cc1O,inactive,528.5130000000003,4.731000000000007,6.0,9.0,3.783570169123749
CHEMBL368805,O=C(c1ccc(O)cc1O)C1C(c2ccc(O)cc2)OC(c2ccc(O)cc2)C1C(=O)c1ccc(O)cc1O,inactive,528.5130000000003,4.731000000000007,6.0,9.0,3.7726275577103636
CHEMBL368805,O=C(c1ccc(O)cc1O)C1C(c2ccc(O)cc2)OC(c2ccc(O)cc2)C1C(=O)c1ccc(O)cc1O,inactive,528.5130000000003,4.731000000000007,6.0,9.0,3.844663962534938
CHEMBL368805,O=C(c1ccc(O)cc1O)C1C(c2ccc(O)cc2)OC(c2ccc(O)cc2)C1C(=O)c1ccc(O)cc1O,inactive,528.5130000000003,4.731000000000007,6.0,9.0,3.8904214530956134
CHEMBL175052,O=C(NC(Cc1ccc(O)c(O)c1)C(=O)OCc1ccccc1)c1ccc([N+](=O)[O-])cc1,inactive,436.42000000000013,3.0905000000000014,3.0,7.0,3.7867479478036032
CHEMBL175052,O=C(NC(Cc1ccc(O)c(O)c1)C(=O)OCc1ccccc1)c1ccc([N+](=O)[O-])cc1,inactive,436.42000000000013,3.0905000000000014,3.0,7.0,3.596879478824182
CHEMBL175052,O=C(NC(Cc1ccc(O)c(O)c1)C(=O)OCc1ccccc1)c1ccc([N+](=O)[O-])cc1,inactive,436.42000000000013,3.0905000000000014,3.0,7.0,4.2564902352715706
CHEMBL175052,O=C(NC(Cc1ccc(O)c(O)c1)C(=O)OCc1ccccc1)c1ccc([N+](=O)[O-])cc1,inactive,436.42000000000013,3.0905000000000014,3.0,7.0,4.115771230367396
CHEMBL173698,O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(C(=O)O)c2[N+](=O)[O-])c1[N+](=O)[O-],inactive,512.2120000000002,2.1992000000000007,2.0,14.0,4.739928612014925
CHEMBL173698,O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(C(=O)O)c2[N+](=O)[O-])c1[N+](=O)[O-],inactive,512.2120000000002,2.1992000000000007,2.0,14.0,4.336299074610352
CHEMBL173698,O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(C(=O)O)c2[N+](=O)[O-])c1[N+](=O)[O-],inactive,512.2120000000002,2.1992000000000007,2.0,14.0,4.823908740944319
CHEMBL173698,O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])c(C(=O)O)c2[N+](=O)[O-])c1[N+](=O)[O-],inactive,512.2120000000002,2.1992000000000007,2.0,14.0,4.363512103646634
CHEMBL419981,O=C1/C(=C/c2ccc(O)c(O)c2)COC/C1=C\c1ccc(O)c(O)c1,active,340.331,2.575300000000002,4.0,6.0,6.699991797446187
CHEMBL131680,COc1ccc(/C=C/C(=O)OCCc2ccccc2)cc1O,inactive,298.33799999999997,3.1999000000000026,1.0,4.0,4.219999989963101
CHEMBL129795,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,inactive,256.257,2.699500000000001,3.0,4.0,4.0
CHEMBL133714,O=C(/C=C/c1ccc(O)c(O)c1)OCc1ccccc1,intermediate,270.284,2.854400000000001,2.0,4.0,5.049999969853415
CHEMBL115145,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,inactive,288.255,2.0850000000000004,4.0,4.0,4.039529222465701
CHEMBL115145,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,inactive,288.255,2.0850000000000004,4.0,4.0,4.285670240254767
CHEMBL115145,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,inactive,288.255,2.0850000000000004,4.0,4.0,4.218963061378868
CHEMBL115145,O=C(O)c1cc(Cc2ccc(O)c(C(=O)O)c2)ccc1O,inactive,288.255,2.0850000000000004,4.0,4.0,4.2380721615794705
CHEMBL174150,O=[N+]([O-])c1c(Cl)c(O)c(Cl)c([N+](=O)[O-])c1Nc1c([N+](=O)[O-])c(Cl)c(O)c(Cl)c1[N+](=O)[O-],inactive,518.9930000000003,5.087800000000002,3.0,11.0,4.958607314841775
CHEMBL174150,O=[N+]([O-])c1c(Cl)c(O)c(Cl)c([N+](=O)[O-])c1Nc1c([N+](=O)[O-])c(Cl)c(O)c(Cl)c1[N+](=O)[O-],intermediate,518.9930000000003,5.087800000000002,3.0,11.0,5.080921907623926
CHEMBL174150,O=[N+]([O-])c1c(Cl)c(O)c(Cl)c([N+](=O)[O-])c1Nc1c([N+](=O)[O-])c(Cl)c(O)c(Cl)c1[N+](=O)[O-],intermediate,518.9930000000003,5.087800000000002,3.0,11.0,5.356547323513812
CHEMBL174150,O=[N+]([O-])c1c(Cl)c(O)c(Cl)c([N+](=O)[O-])c1Nc1c([N+](=O)[O-])c(Cl)c(O)c(Cl)c1[N+](=O)[O-],intermediate,518.9930000000003,5.087800000000002,3.0,11.0,5.3979400086720375
CHEMBL285415,COc1cc(C)c2c(c1C)OC(=O)c1c(C)c(Cl)c(O)c(C=O)c1O2,intermediate,362.7650000000001,4.116860000000003,1.0,6.0,5.657577319177793
CHEMBL285415,COc1cc(C)c2c(c1C)OC(=O)c1c(C)c(Cl)c(O)c(C=O)c1O2,intermediate,362.7650000000001,4.116860000000003,1.0,6.0,5.568636235841013
CHEMBL285415,COc1cc(C)c2c(c1C)OC(=O)c1c(C)c(Cl)c(O)c(C=O)c1O2,intermediate,362.7650000000001,4.116860000000003,1.0,6.0,5.795880017344075
CHEMBL285415,COc1cc(C)c2c(c1C)OC(=O)c1c(C)c(Cl)c(O)c(C=O)c1O2,intermediate,362.7650000000001,4.116860000000003,1.0,6.0,5.568636235841013
CHEMBL285415,COc1cc(C)c2c(c1C)OC(=O)c1c(C)c(Cl)c(O)c(C=O)c1O2,inactive,362.7650000000001,4.116860000000003,1.0,6.0,4.892790030352131
CHEMBL177054,O=C(O)C(CSSCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],inactive,572.4900000000004,3.1312000000000006,4.0,14.0,4.345823458122039
CHEMBL177054,O=C(O)C(CSSCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],inactive,572.4900000000004,3.1312000000000006,4.0,14.0,4.086186147616283
CHEMBL177054,O=C(O)C(CSSCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],inactive,572.4900000000004,3.1312000000000006,4.0,14.0,4.366531544420414
CHEMBL177054,O=C(O)C(CSSCC(Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],inactive,572.4900000000004,3.1312000000000006,4.0,14.0,4.292429823902063
CHEMBL133642,COc1ccc(/C=C/C(=O)OCCc2ccccc2)cc1OC,inactive,312.365,3.502900000000003,0.0,4.0,4.0
CHEMBL176916,O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,inactive,366.19800000000004,2.3976,2.0,10.0,4.209714835966758
CHEMBL176916,O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,inactive,366.19800000000004,2.3976,2.0,10.0,4.187086643357144
CHEMBL176916,O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,inactive,366.19800000000004,2.3976,2.0,10.0,4.24184537803261
CHEMBL176916,O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,inactive,366.19800000000004,2.3976,2.0,10.0,4.446116973356125
CHEMBL173530,COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O,intermediate,386.3120000000002,2.3163400000000007,2.0,9.0,5.356547323513812
CHEMBL173530,COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O,intermediate,386.3120000000002,2.3163400000000007,2.0,9.0,5.5376020021010435
CHEMBL173530,COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O,intermediate,386.3120000000002,2.3163400000000007,2.0,9.0,5.585026652029182
CHEMBL173530,COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O,intermediate,386.3120000000002,2.3163400000000007,2.0,9.0,5.721246399047171
CHEMBL173530,COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O,inactive,386.3120000000002,2.3163400000000007,2.0,9.0,4.931814138253839
CHEMBL129964,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)/C=C/c1ccc(O)c(O)c1,active,340.3310000000001,3.2466000000000017,5.0,6.0,6.149997413907539
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive,368.3850000000001,3.852600000000003,3.0,6.0,4.519999959791458
CHEMBL442022,COc1cc(/C=C/C(=O)OCCc2ccccc2)ccc1O,inactive,298.338,3.1999000000000026,1.0,4.0,4.0
CHEMBL131982,O=C(/C=C/c1ccc(O)c(O)c1)OCCCc1ccccc1,intermediate,298.33799999999997,3.2870000000000017,2.0,4.0,5.100000128334196
CHEMBL49350,O=C(NCCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,inactive,308.33700000000005,2.618500000000002,3.0,4.0,4.399999967876858
